"X", "Y", "H"
8602078.781		 4732352.232 	 444.830
8602082.877		 4732366.124 	 444.950
8602086.927		 4732380.015 	 445.070
8602090.933		 4732393.906 	 445.130
8602094.938		 4732407.796 	 445.190
8602098.041		 4732421.919 	 445.250
8602101.145		 4732436.042 	 445.390
8602104.473		 4732450.107 	 445.660
8602108.027		 4732464.114 	 445.690
8602111.581		 4732478.121 	 445.720
8602115.495		 4732492.134 	 445.810
8602119.408		 4732506.147 	 445.830
8602123.367		 4732520.160 	 445.890
8602127.370		 4732534.173 	 445.860
8602131.373		 4732548.187 	 445.860
8602135.286		 4732562.200 	 445.860
8602139.200		 4732576.213 	 445.830
8602142.932		 4732590.284 	 445.810
8602146.485		 4732604.414 	 445.810
8602150.037		 4732618.544 	 445.780
8602153.228		 4732632.792 	 445.690
8602156.419		 4732647.041 	 445.690
8602159.520		 4732661.288 	 445.780
8602162.531		 4732675.533 	 445.950
8602165.542		 4732689.778 	 446.070
8602167.671		 4732703.022 	 446.190
8602169.799		 4732716.265 	 446.190
8602176.352		 4732725.195 	 446.280
8602187.330		 4732729.812 	 446.360
8602198.308		 4732734.429 	 446.480
8602211.660		 4732736.613 	 446.780
8602225.011		 4732738.798 	 446.860
8602235.914		 4732736.746 	 446.860
8602244.367		 4732730.458 	 446.690
8602252.821		 4732724.171 	 446.480
8602252.118		 4732711.690 	 446.450
8602251.415		 4732699.209 	 446.390
8602249.235		 4732686.397 	 446.360
8602245.578		 4732673.253 	 446.280
8602241.921		 4732660.109 	 446.310
8602237.549		 4732646.706 	 446.190
8602233.177		 4732633.303 	 446.130
8602230.017		 4732619.920 	 446.100
8602228.071		 4732606.555 	 446.010
8602226.124		 4732593.191 	 445.980
8602222.285		 4732580.167 	 446.010
8602218.446		 4732567.144 	 445.980
8602213.796		 4732554.293 	 446.010
8602208.334		 4732541.614 	 445.950
8602202.873		 4732528.935 	 445.920
8602198.850		 4732516.155 	 445.860
8602194.828		 4732503.376 	 445.860
8602190.626		 4732490.593 	 445.780
8602186.244		 4732477.808 	 445.720
8602181.863		 4732465.023 	 445.660
8602178.848		 4732451.025 	 445.570
8602175.832		 4732437.026 	 445.480
8602171.870		 4732423.260 	 445.220
8602166.961		 4732409.726 	 445.100
8602162.052		 4732396.192 	 444.950
8602156.783		 4732382.652 	 444.830
8602151.515		 4732369.112 	 444.690
8602146.920		 4732355.583 	 444.630
8602142.999		 4732342.064 	 444.540
8602139.078		 4732328.545 	 444.630
8602134.426		 4732315.755 	 444.810
8602129.775		 4732302.966 	 444.810
8602124.943		 4732290.174 	 444.860
8602119.933		 4732277.379 	 444.810
8602114.922		 4732264.584 	 444.920
8602109.735		 4732251.539 	 444.980
8602104.549		 4732238.494 	 444.980
8602099.722		 4732225.455 	 445.100
8602095.254		 4732212.422 	 445.160
8602090.786		 4732199.389 	 445.280
8602086.138		 4732186.353 	 445.330
8602081.490		 4732173.316 	 445.360
8602076.887		 4732160.281 	 445.450
8602072.329		 4732147.246 	 445.540
8602067.771		 4732134.211 	 445.630
8602063.396		 4732120.932 	 445.660
8602059.022		 4732107.653 	 445.660
8602054.650		 4732094.189 	 445.720
8602050.282		 4732080.540 	 445.780
8602045.913		 4732066.891 	 445.810
8602041.366		 4732053.115 	 445.830
8602036.820		 4732039.340 	 445.920
8602032.317		 4732025.627 	 445.980
8602027.859		 4732011.976 	 445.920
8602023.400		 4731998.326 	 445.830
8602018.851		 4731984.674 	 445.810
8602014.302		 4731971.022 	 446.130
8602009.887		 4731957.434 	 446.540
8602005.607		 4731943.909 	 446.040
8602001.326		 4731930.385 	 445.810
8601996.502		 4731917.099 	 445.860
8601991.678		 4731903.814 	 445.920
8601986.944		 4731890.529 	 446.250
8601982.299		 4731877.246 	 446.340
8601977.655		 4731863.963 	 446.360
8601972.919		 4731850.802 	 446.390
8601968.183		 4731837.641 	 446.360
8601963.310		 4731824.602 	 446.390
8601958.300		 4731811.683 	 446.340
8601953.291		 4731798.765 	 446.360
8601947.383		 4731785.833 	 446.340
8601941.475		 4731772.900 	 446.280
8601936.473		 4731759.488 	 446.310
8601932.377		 4731745.596 	 446.340
8601928.281		 4731731.705 	 446.510
8601934.387		 4731720.442 	 446.480
8601940.494		 4731709.178 	 446.600
8601949.669		 4731702.778 	 446.690
8601961.913		 4731701.241 	 446.630
8601988.088		 4731713.811 	 446.510
8601997.375		 4731723.216 	 446.390
8601999.860		 4731736.712 	 446.340
8602002.345		 4731750.208 	 446.310
8602005.276		 4731763.896 	 446.280
8602008.653		 4731777.777 	 446.250
8602012.030		 4731791.658 	 446.360
8602016.042		 4731805.178 	 446.420
8602020.053		 4731818.698 	 446.420
8602023.929		 4731832.278 	 446.360
8602027.669		 4731845.917 	 446.310
8602031.409		 4731859.556 	 446.310
8602035.872		 4731872.960 	 446.190
8602040.335		 4731886.363 	 446.130
8602044.890		 4731899.583 	 446.340
8602049.538		 4731912.620 	 445.950
8602054.186		 4731925.656 	 445.980
8602059.645		 4731938.581 	 446.190
8602065.103		 4731951.506 	 446.160
8602070.379		 4731964.614 	 446.010
8602075.472		 4731977.905 	 445.810
8602080.565		 4731991.195 	 445.750
8602085.028		 4732004.599 	 445.780
8602089.490		 4732018.002 	 445.780
8602094.085		 4732031.531 	 445.750
8602098.813		 4732045.186 	 445.660
8602103.541		 4732058.841 	 445.510
8602108.363		 4732072.250 	 445.480
8602113.184		 4732085.659 	 445.510
8602118.004		 4732099.192 	 445.360
8602122.822		 4732112.849 	 445.360
8602127.640		 4732126.505 	 445.390
8602131.921		 4732140.029 	 445.280
8602136.201		 4732153.554 	 445.190
8602140.483		 4732167.016 	 445.100
8602144.765		 4732180.417 	 445.010
8602149.048		 4732193.818 	 444.950
8602153.782		 4732207.103 	 444.890
8602158.515		 4732220.388 	 444.780
8602163.111		 4732233.855 	 444.780
8602167.569		 4732247.506 	 444.720
8602172.027		 4732261.156 	 444.690
8602176.665		 4732274.810 	 444.660
8602181.303		 4732288.463 	 445.100
8602185.985		 4732302.179 	 444.390
8602190.711		 4732315.958 	 444.510
8602195.436		 4732329.736 	 444.630
8602200.521		 4732343.520 	 444.750
8602205.606		 4732357.304 	 444.830
8602210.016		 4732371.139 	 444.920
8602213.752		 4732385.025 	 445.040
8602217.487		 4732398.911 	 445.130
8602221.947		 4732412.439 	 445.250
8602226.407		 4732425.966 	 445.390
8602231.498		 4732439.380 	 445.450
8602237.219		 4732452.680 	 445.420
8602242.940		 4732465.980 	 445.510
8602248.123		 4732479.272 	 445.660
8602253.305		 4732492.563 	 445.570
8602258.576		 4732505.918 	 445.600
8602263.936		 4732519.336 	 445.750
8602269.296		 4732532.754 	 445.660
8602274.389		 4732546.044 	 445.810
8602279.481		 4732559.335 	 445.750
8602284.483		 4732572.685 	 445.750
8602289.393		 4732586.096 	 445.890
8602294.304		 4732599.507 	 445.950
8602299.402		 4732612.427 	 446.070
8602304.500		 4732625.347 	 446.160
8602310.831		 4732636.990 	 446.280
8602318.395		 4732647.356 	 446.310
8602325.958		 4732657.722 	 446.250
8602337.173		 4732664.441 	 446.280
8602348.387		 4732671.160 	 446.280
8602359.836		 4732674.365 	 446.340
8602371.520		 4732674.054 	 446.420
8602383.204		 4732673.744 	 446.420
8602393.280		 4732647.049 	 446.250
8602391.876		 4732633.446 	 446.220
8602390.473		 4732619.843 	 445.950
8602388.306		 4732606.166 	 445.630
8602385.378		 4732592.416 	 445.600
8602382.449		 4732578.666 	 445.600
8602379.249		 4732565.035 	 445.600
8602376.049		 4732551.404 	 445.310
8602372.624		 4732537.769 	 444.950
8602368.975		 4732524.131 	 444.890
8602365.326		 4732510.493 	 444.720
8602361.137		 4732496.846 	 444.600
8602356.949		 4732483.199 	 444.510
8602352.760		 4732469.615 	 444.570
8602348.570		 4732456.092 	 444.540
8602344.380		 4732442.569 	 444.420
8602340.820		 4732428.932 	 444.330
8602337.261		 4732415.295 	 444.250
8602333.928		 4732401.477 	 444.220
8602330.824		 4732387.477 	 444.100
8602327.719		 4732373.477 	 444.160
8602325.782		 4732359.495 	 444.100
8602323.845		 4732345.514 	 444.040
8602321.323		 4732331.585 	 444.010
8602318.217		 4732317.708 	 444.010
8602315.110		 4732303.832 	 444.040
8602311.731		 4732290.075 	 444.040
8602308.353		 4732276.318 	 443.830
8602304.436		 4732262.552 	 443.920
8602299.980		 4732248.777 	 444.070
8602295.524		 4732235.003 	 444.160
8602290.886		 4732221.349 	 444.250
8602286.249		 4732207.696 	 444.250
8602281.657		 4732193.981 	 444.360
8602277.111		 4732180.206 	 444.420
8602272.565		 4732166.430 	 444.480
8602268.195		 4732152.904 	 444.540
8602263.825		 4732139.379 	 444.570
8602259.273		 4732125.974 	 444.660
8602254.539		 4732112.689 	 444.750
8602249.806		 4732099.404 	 444.810
8602244.983		 4732086.118 	 444.860
8602240.159		 4732072.832 	 444.950
8602235.021		 4732059.603 	 445.010
8602229.567		 4732046.430 	 445.070
8602224.113		 4732033.258 	 445.100
8602218.656		 4732020.209 	 445.190
8602213.200		 4732007.160 	 445.250
8602207.836		 4731993.989 	 445.360
8602202.563		 4731980.696 	 445.420
8602197.291		 4731967.403 	 445.540
8602191.567		 4731954.226 	 445.600
8602185.844		 4731941.049 	 445.720
8602179.938		 4731927.993 	 445.860
8602173.851		 4731915.058 	 445.950
8602167.764		 4731902.123 	 446.010
8602161.040		 4731889.671 	 446.130
8602154.317		 4731877.220 	 446.190
8602147.592		 4731864.830 	 446.340
8602140.867		 4731852.502 	 446.420
8602134.142		 4731840.174 	 446.600
8602128.055		 4731827.239 	 446.690
8602121.967		 4731814.304 	 446.720
8602116.196		 4731801.250 	 446.480
8602110.742		 4731788.077 	 446.390
8602105.287		 4731774.905 	 446.310
8602102.176		 4731761.275 	 446.370
8602099.065		 4731747.646 	 446.320
8602100.921		 4731735.267 	 446.350
8602107.744		 4731724.139 	 446.300
8602114.567		 4731713.011 	 446.280
8602125.577		 4731704.170 	 446.310
8602136.588		 4731695.330 	 446.280
8602148.801		 4731690.027 	 446.360
8602162.217		 4731688.262 	 446.450
8602175.632		 4731686.496 	 446.390
8602184.742		 4731695.775 	 446.450
8602193.851		 4731705.054 	 446.310
8602200.504		 4731716.331 	 446.130
8602204.698		 4731729.607 	 446.220
8602208.893		 4731742.883 	 446.390
8602211.993		 4731757.253 	 446.450
8602215.092		 4731771.624 	 446.340
8602222.493		 4731806.803 	 447.100
8602225.600		 4731820.679 	 445.980
8602228.889		 4731834.435 	 445.920
8602232.177		 4731848.191 	 445.890
8602236.280		 4731861.589 	 445.830
8602240.384		 4731874.987 	 445.690
8602244.575		 4731888.448 	 445.780
8602248.856		 4731901.973 	 445.720
8602253.136		 4731915.498 	 445.540
8602257.958		 4731928.907 	 445.450
8602262.779		 4731942.316 	 445.330
8602267.648		 4731955.603 	 445.280
8602272.563		 4731968.767 	 445.190
8602277.478		 4731981.931 	 445.130
8602282.393		 4731995.095 	 445.010
8602287.309		 4732008.259 	 444.890
8602292.086		 4732021.606 	 444.750
8602296.726		 4732035.137 	 444.660
8602301.365		 4732048.667 	 444.600
8602305.732		 4732062.440 	 444.540
8602310.098		 4732076.213 	 444.480
8602314.418		 4732090.046 	 444.360
8602318.693		 4732103.941 	 444.310
8602322.967		 4732117.836 	 444.250
8602327.152		 4732131.729 	 444.220
8602331.337		 4732145.622 	 444.160
8602335.435		 4732159.329 	 444.100
8602339.445		 4732172.850 	 444.040
8602343.456		 4732186.370 	 443.980
8602347.555		 4732200.015 	 443.920
8602351.653		 4732213.660 	 443.860
8602355.481		 4732227.363 	 443.660
8602359.039		 4732241.123 	 443.630
8602362.596		 4732254.883 	 443.690
8602366.420		 4732268.894 	 443.810
8602370.243		 4732282.905 	 443.810
8602373.796		 4732296.974 	 443.780
8602377.078		 4732311.100 	 443.720
8602380.360		 4732325.226 	 443.780
8602383.199		 4732338.975 	 443.780
8602386.039		 4732352.724 	 443.860
8602388.965		 4732366.660 	 443.980
8602391.977		 4732380.781 	 444.130
8602394.990		 4732394.903 	 444.310
8602397.823		 4732409.022 	 444.780
8602400.657		 4732423.141 	 445.040
8602403.579		 4732437.324 	 444.950
8602406.589		 4732451.569 	 444.690
8602409.600		 4732465.815 	 444.450
8602412.343		 4732479.933 	 444.280
8602415.087		 4732494.050 	 444.250
8602417.558		 4732508.287 	 444.330
8602419.759		 4732522.644 	 444.750
8602421.959		 4732537.000 	 445.040
8602423.890		 4732551.352 	 445.070
8602425.822		 4732565.704 	 445.040
8602427.888		 4732579.996 	 445.100
8602430.090		 4732594.229 	 445.280
8602432.292		 4732608.462 	 445.510
8602433.956		 4732622.686 	 445.750
8602435.619		 4732636.910 	 446.040
8602438.785		 4732649.861 	 446.220
8602443.453		 4732661.540 	 446.480
8602448.121		 4732673.219 	 446.480
8602459.361		 4732678.334 	 446.450
8602470.600		 4732683.448 	 446.420
8602482.121		 4732684.926 	 446.420
8602493.924		 4732682.765 	 446.420
8602505.727		 4732680.605 	 446.280
8602510.935		 4732669.328 	 446.230
8602516.143		 4732658.052 	 446.070
8602518.809		 4732645.624 	 445.630
8602518.932		 4732632.045 	 445.480
8602519.056		 4732618.466 	 445.010
8602514.105		 4732590.486 	 444.890
8602511.448		 4732576.555 	 444.780
8602508.612		 4732562.682 	 444.540
8602505.775		 4732548.810 	 444.330
8602502.491		 4732534.807 	 444.100
8602499.207		 4732520.804 	 443.950
8602495.516		 4732506.980 	 443.920
8602491.418		 4732493.335 	 444.070
8602487.320		 4732479.690 	 444.100
8602482.589		 4732466.282 	 444.130
8602477.858		 4732452.873 	 444.220
8602472.720		 4732439.644 	 444.540
8602467.176		 4732426.593 	 444.860
8602461.631		 4732413.543 	 444.810
8602456.269		 4732400.248 	 444.250
8602450.908		 4732386.953 	 443.890
8602446.313		 4732373.424 	 443.810
8602442.486		 4732359.659 	 443.660
8602438.659		 4732345.895 	 443.570
8602435.377		 4732331.769 	 443.630
8602432.095		 4732317.643 	 443.600
8602428.409		 4732303.449 	 443.630
8602424.321		 4732289.186 	 443.660
8602420.232		 4732274.924 	 443.660
8602416.772		 4732260.671 	 443.570
8602413.312		 4732246.418 	 443.450
8602409.986		 4732232.230 	 443.690
8602406.793		 4732218.105 	 443.830
8602403.601		 4732203.980 	 443.890
8602400.414		 4732189.485 	 443.950
8602397.227		 4732174.990 	 444.010
8602393.679		 4732160.613 	 444.100
8602389.770		 4732146.354 	 444.190
8602385.861		 4732132.094 	 444.220
8602383.467		 4732118.599 	 444.250
8602381.073		 4732105.104 	 444.360
8602377.735		 4732091.656 	 444.390
8602373.453		 4732078.255 	 444.450
8602369.171		 4732064.854 	 444.480
8602363.816		 4732051.066 	 444.510
8602358.462		 4732037.277 	 444.570
8602353.376		 4732023.555 	 444.660
8602348.558		 4732009.898 	 444.720
8602343.741		 4731996.242 	 444.830
8602338.924		 4731982.586 	 445.010
8602334.106		 4731968.929 	 445.190
8602328.337		 4731955.814 	 445.420
8602321.616		 4731943.239 	 445.480
8602314.895		 4731930.664 	 445.100
8602308.902		 4731917.483 	 445.190
8602302.908		 4731904.302 	 445.480
8602297.592		 4731890.946 	 445.570
8602292.952		 4731877.416 	 445.600
8602288.313		 4731863.886 	 445.720
8602283.222		 4731850.472 	 445.830
8602278.130		 4731837.059 	 445.980
8602272.634		 4731823.700 	 446.070
8602266.733		 4731810.397 	 446.160
8602260.832		 4731797.094 	 446.280
8602255.022		 4731783.669 	 446.360
8602249.212		 4731770.244 	 446.390
8602243.628		 4731756.700 	 446.220
8602238.272		 4731743.035 	 446.070
8602232.915		 4731729.370 	 446.070
8602228.189		 4731715.592 	 446.130
8602223.463		 4731701.813 	 446.360
8602217.968		 4731688.332 	 446.310
8602211.706		 4731675.147 	 446.390
8602209.052		 4731649.549 	 446.510
8602212.661		 4731637.135 	 446.660
8602220.688		 4731629.421 	 446.660
8602233.135		 4731626.406 	 446.660
8602245.582		 4731623.391 	 446.690
8602256.183		 4731629.236 	 446.510
8602266.785		 4731635.081 	 446.420
8602275.809		 4731644.050 	 446.360
8602283.257		 4731656.143 	 446.250
8602290.705		 4731668.236 	 446.130
8602296.150		 4731682.026 	 445.980
8602301.594		 4731695.815 	 445.890
8602306.184		 4731709.653 	 445.830
8602309.920		 4731723.540 	 445.830
8602313.656		 4731737.426 	 445.810
8602318.208		 4731750.831 	 445.750
8602322.760		 4731764.236 	 445.720
8602327.267		 4731777.641 	 445.810
8602331.729		 4731791.045 	 446.040
8602336.191		 4731804.449 	 445.980
8602340.382		 4731817.972 	 445.860
8602344.573		 4731831.495 	 445.720
8602348.851		 4731845.142 	 445.570
8602353.218		 4731858.915 	 445.420
8602357.584		 4731872.688 	 445.310
8602361.952		 4731886.338 	 445.220
8602366.320		 4731899.987 	 445.160
8602370.777		 4731913.700 	 445.100
8602375.323		 4731927.475 	 444.980
8602379.869		 4731941.251 	 444.780
8602384.773		 4731955.155 	 444.780
8602389.676		 4731969.060 	 445.010
8602394.266		 4731982.898 	 445.010
8602398.542		 4731996.669 	 444.630
8602402.818		 4732010.441 	 444.540
8602406.644		 4732024.329 	 444.480
8602410.469		 4732038.216 	 444.450
8602414.384		 4732052.167 	 444.360
8602418.386		 4732066.182 	 444.280
8602422.389		 4732080.196 	 444.280
8602426.480		 4732094.335 	 444.220
8602430.571		 4732108.474 	 444.040
8602434.663		 4732122.551 	 443.950
8602438.755		 4732136.566 	 443.890
8602442.848		 4732150.582 	 443.810
8602446.941		 4732164.597 	 443.690
8602451.033		 4732178.612 	 443.600
8602454.989		 4732192.749 	 443.420
8602458.808		 4732207.008 	 443.360
8602462.627		 4732221.266 	 443.540
8602466.718		 4732235.405 	 443.570
8602470.809		 4732249.544 	 443.570
8602474.224		 4732263.795 	 443.570
8602476.963		 4732278.160 	 443.510
8602479.702		 4732292.525 	 443.480
8602482.715		 4732306.647 	 443.480
8602485.728		 4732320.769 	 443.480
8602488.918		 4732335.017 	 443.480
8602492.286		 4732349.392 	 443.510
8602495.654		 4732363.766 	 443.750
8602498.665		 4732378.012 	 443.950
8602501.676		 4732392.257 	 444.690
8602504.552		 4732406.501 	 444.510
8602507.293		 4732420.742 	 444.040
8602510.034		 4732434.983 	 444.040
8602512.145		 4732449.338 	 444.070
8602514.255		 4732463.693 	 444.010
8602516.591		 4732477.989 	 443.950
8602519.152		 4732492.228 	 444.010
8602521.713		 4732506.466 	 444.220
8602524.183		 4732520.826 	 444.420
8602526.653		 4732535.187 	 444.630
8602528.762		 4732549.665 	 445.010
8602530.509		 4732564.261 	 444.890
8602532.256		 4732578.857 	 444.950
8602532.744		 4732593.557 	 445.100
8602533.231		 4732608.256 	 445.420
8602533.498		 4732622.705 	 445.750
8602533.545		 4732636.904 	 446.100
8602533.591		 4732651.103 	 446.250
8602538.437		 4732662.908 	 446.340
8602543.282		 4732674.713 	 446.280
8602551.384		 4732682.249 	 446.160
8602562.743		 4732685.514 	 445.980
8602574.101		 4732688.779 	 445.920
8602582.399		 4732681.008 	 445.860
8602590.696		 4732673.236 	 445.720
8602595.442		 4732662.817 	 445.890
8602596.635		 4732649.748 	 445.920
8602597.829		 4732636.680 	 445.920
8602595.984		 4732622.576 	 445.920
8602594.139		 4732608.473 	 445.360
8602579.629		 4732537.069 	 444.760
8602563.214		 4732466.869 	 444.660
8602544.718		 4732397.439 	 444.360
8602541.304		 4732383.187 	 443.700
8602530.134		 4732310.725 	 443.600
8602521.645		 4732239.106 	 443.400
8602518.726		 4732224.739 	 443.310
8602515.807		 4732210.372 	 443.600
8602514.149		 4732195.777 	 443.630
8602512.492		 4732181.182 	 443.750
8602510.652		 4732166.770 	 443.780
8602506.607		 4732138.310 	 443.950
8602503.504		 4732124.187 	 443.950
8602500.401		 4732110.064 	 444.070
8602496.892		 4732096.057 	 444.160
8602492.978		 4732082.168 	 444.250
8602489.063		 4732068.279 	 444.330
8602484.062		 4732054.866 	 444.600
8602479.062		 4732041.453 	 444.750
8602473.973		 4732027.978 	 444.250
8602468.794		 4732014.439 	 444.510
8602463.616		 4732000.901 	 444.980
8602458.347		 4731987.361 	 445.280
8602453.079		 4731973.821 	 445.130
8602447.404		 4731960.460 	 444.890
8602441.321		 4731947.277 	 444.890
8602435.239		 4731934.094 	 444.980
8602428.885		 4731921.031 	 445.070
8602422.531		 4731907.968 	 445.070
8602416.088		 4731894.841 	 445.280
8602409.556		 4731881.652 	 445.480
8602403.024		 4731868.463 	 445.570
8602397.035		 4731855.035 	 445.780
8602391.046		 4731841.607 	 445.860
8602384.877		 4731828.238 	 445.980
8602378.526		 4731814.928 	 446.100
8602372.176		 4731801.618 	 446.040
8602365.913		 4731788.433 	 445.860
8602359.651		 4731775.248 	 445.750
8602353.982		 4731761.454 	 445.810
8602348.907		 4731747.053 	 445.890
8602343.831		 4731732.652 	 445.890
8602349.073		 4731719.277 	 445.860
8602354.314		 4731705.901 	 445.860
8602363.453		 4731696.106 	 445.890
8602376.489		 4731689.891 	 446.070
8602389.525		 4731683.675 	 446.130
8602400.827		 4731690.643 	 446.040
8602412.129		 4731697.610 	 446.010
8602419.245		 4731707.969 	 446.050
8602433.689		 4731778.076 	 446.070
8602437.153		 4731792.081 	 445.920
8602440.617		 4731806.087 	 445.860
8602444.624		 4731819.854 	 445.780
8602448.631		 4731833.621 	 445.630
8602452.910		 4731847.208 	 445.450
8602457.462		 4731860.613 	 445.250
8602462.013		 4731874.018 	 445.030
8602466.649		 4731887.795 	 444.870
8602471.284		 4731901.572 	 444.890
8602475.782		 4731915.533 	 444.690
8602480.143		 4731929.676 	 444.670
8602484.503		 4731943.819 	 444.710
8602488.324		 4731957.953 	 444.700
8602492.146		 4731972.088 	 444.670
8602496.058		 4731986.162 	 444.630
8602504.063		 4732014.191 	 444.100
8602508.070		 4732027.958 	 444.070
8602512.077		 4732041.725 	 444.570
8602516.171		 4732055.617 	 444.280
8602520.354		 4732069.634 	 444.100
8602524.536		 4732083.651 	 443.900
8602577.505		 4732117.695 	 443.630
8602577.430		 4732116.767 	 443.570
8602577.353		 4732115.902 	 443.540
8602577.277		 4732115.037 	 443.630
8602577.381		 4732114.174 	 443.600
8602577.484		 4732113.311 	 443.630
8602577.633		 4732112.449 	 443.600
8602577.826		 4732111.588 	 443.600
8602578.019		 4732110.727 	 443.720
8602579.659		 4732109.271 	 443.720
8602581.299		 4732107.816 	 443.750
8602582.512		 4732104.934 	 443.830
8602583.298		 4732100.625 	 443.920
8602584.085		 4732096.316 	 443.890
8602579.554		 4732093.035 	 443.830
8602575.024		 4732089.754 	 443.810
8602570.282		 4732085.605 	 443.750
8602565.330		 4732080.588 	 443.720
8602560.377		 4732075.572 	 443.750
8602554.258		 4732070.414 	 443.810
8602548.140		 4732065.256 	 443.810
8602541.710		 4732059.908 	 443.830
8602534.969		 4732054.369 	 443.890
8602528.228		 4732048.831 	 443.920
8602521.496		 4732042.676 	 443.980
8602514.764		 4732036.521 	 444.100
8602508.243		 4732031.233 	 444.190
8602501.933		 4732026.812 	 444.100
