123,4606755.063,8568050.677,780.64
124,4606753.212,8568050.711,780.68
125,4606753.724,8568052.581,780.68
126,4606752.877,8568055.528,780.37
127,4606753.834,8568057.488,780.13
128,4606753.589,8568059.919,779.88
129,4606753.824,8568062.128,779.64
130,4606753.914,8568064.204,779.49
131,4606753.464,8568066.734,779.27
132,4606754.175,8568068.350,779.33
133,4606753.108,8568070.863,779.46
134,4606754.509,8568073.420,779.27
135,4606750.518,8568075.950,779.36
136,4606751.449,8568077.165,779.49
137,4606749.442,8568080.231,779.70
138,4606751.809,8568082.480,779.94
139,4606747.684,8568084.244,780.22
140,4606746.804,8568086.913,780.52
141,4606748.599,8568088.826,780.64
142,4606743.547,8568091.575,780.77
143,4606744.053,8568094.172,780.89
144,4606743.917,8568097.240,781.01
145,4606747.813,8568098.335,781.16
146,4606747.679,8568100.578,781.16
147,4606746.724,8568103.921,781.07
148,4606749.403,8568103.780,781.01
149,4606751.611,8568104.609,780.74
150,4606749.330,8568108.935,780.46
151,4606754.283,8568109.925,780.31
152,4606754.579,8568111.561,780.19
153,4606752.996,8568115.101,779.94
154,4606754.780,8568116.682,779.73
155,4606754.701,8568118.421,779.58
156,4606754.904,8568120.912,779.49
157,4606750.567,8568123.422,779.39
158,4606752.076,8568126.407,779.39
159,4606749.218,8568128.370,779.36
160,4606748.859,8568130.355,779.43
161,4606749.644,8568132.746,779.46
162,4606745.221,8568134.613,779.43
163,4606745.515,8568137.072,779.46
164,4606742.036,8568141.669,779.55
165,4606743.078,8568143.865,779.58
166,4606738.056,8568147.508,779.73
167,4606741.164,8568148.423,779.79
168,4606735.254,8568151.032,779.79
169,4606737.320,8568153.757,779.88
170,4606733.970,8568155.136,779.94
171,4606732.414,8568157.800,780.00
172,4606734.100,8568160.035,780.00
173,4606729.601,8568162.566,780.07
174,4606731.367,8568164.601,780.13
175,4606726.495,8568167.075,780.22
176,4606727.814,8568168.721,780.43
177,4606725.590,8568170.259,780.58
178,4606727.962,8568171.000,780.71
179,4606727.574,8568173.640,780.80
180,4606723.407,8568176.258,780.86
181,4606724.328,8568177.732,781.01
182,4606723.066,8568180.426,781.10
183,4606723.258,8568182.870,781.13
184,4606722.705,8568186.936,781.13
185,4606724.468,8568186.373,781.35
186,4606725.621,8568187.898,781.35
187,4606732.503,8568193.919,780.22
188,4606736.429,8568191.544,780.19
189,4606735.140,8568195.480,780.03
190,4606738.532,8568193.924,779.79
191,4606738.584,8568196.935,779.73
192,4606738.927,8568199.498,779.64
193,4606742.397,8568200.794,779.55
194,4606742.318,8568203.169,779.46
195,4606743.879,8568205.682,779.43
196,4606741.643,8568208.413,779.39
197,4606739.153,8568207.410,779.39
198,4606740.181,8568209.975,779.39
199,4606736.110,8568212.794,779.43
200,4606738.172,8568214.899,779.46
201,4606733.604,8568217.309,779.49
202,4606735.368,8568219.548,779.49
203,4606730.912,8568221.100,779.55
204,4606731.950,8568224.782,779.61
205,4606727.648,8568223.719,779.70
206,4606728.635,8568226.051,779.79
207,4606724.137,8568228.174,779.91
208,4606725.445,8568230.407,779.97
209,4606720.824,8568232.263,780.10
210,4606719.949,8568235.385,780.22
211,4606722.468,8568237.364,780.31
212,4606717.940,8568239.379,780.40
213,4606717.783,8568241.448,780.43
214,4606716.965,8568244.711,780.46
215,4606718.264,8568246.713,780.52
216,4606718.640,8568248.538,780.52
217,4606718.001,8568250.667,780.52
218,4606717.627,8568256.765,780.55
219,4606719.847,8568252.649,780.55
220,4606716.757,8568256.428,780.55
221,4606717.757,8568258.543,780.52
222,4606720.879,8568260.203,780.49
223,4606720.474,8568262.860,780.46
224,4606722.987,8568266.014,780.40
225,4606723.267,8568265.480,780.34
226,4606727.070,8568267.178,780.28
227,4606727.720,8568272.066,780.25
228,4606730.007,8568268.203,780.22
229,4606734.013,8568269.684,780.13
230,4606733.421,8568267.190,780.10
231,4606737.850,8568265.584,780.03
232,4606738.992,8568260.137,779.97
233,4606737.937,8568257.692,779.91
234,4606737.154,8568253.432,779.85
235,4606737.396,8568251.389,779.79
236,4606737.835,8568246.686,779.76
237,4606737.463,8568242.630,779.73
238,4606738.093,8568238.125,779.70
239,4606738.509,8568234.992,779.70
240,4606737.247,8568230.707,779.67
241,4606737.458,8568225.888,779.64
242,4606736.555,8568222.194,779.64
243,4606738.064,8568219.459,779.61
244,4606737.516,8568215.048,779.55
245,4606736.771,8568210.572,779.49
246,4606740.812,8568205.592,779.49
247,4606740.100,8568204.220,779.52
248,4606741.568,8568198.616,779.52
249,4606740.015,8568194.686,779.55
250,4606740.540,8568190.357,779.61
251,4606741.225,8568184.879,779.61
252,4606739.431,8568181.329,779.61
253,4606739.996,8568178.779,779.64
254,4606743.419,8568174.508,779.67
255,4606744.323,8568168.787,779.73
256,4606742.686,8568164.536,779.73
257,4606742.672,8568160.125,779.70
258,4606742.873,8568157.891,779.64
259,4606742.927,8568153.406,779.61
260,4606743.075,8568148.652,779.64
261,4606741.902,8568144.608,779.70
262,4606746.659,8568138.881,779.76
263,4606744.770,8568135.789,779.85
264,4606746.958,8568130.393,780.07
265,4606745.948,8568128.233,780.10
266,4606744.773,8568123.805,780.00
267,4606748.588,8568119.889,780.19
268,4606749.049,8568114.807,780.16
269,4606752.299,8568109.523,780.10
270,4606751.216,8568108.122,780.13
271,4606751.340,8568103.414,780.25
272,4606754.896,8568098.940,780.40
273,4606755.164,8568094.386,780.49
274,4606754.508,8568091.458,780.31
275,4606756.960,8568087.366,780.28
276,4606756.437,8568082.772,780.03
277,4606761.066,8568080.796,779.76
278,4606760.504,8568076.051,779.52
279,4606763.862,8568071.836,779.33
280,4606763.353,8568066.913,779.21
281,4606767.226,8568064.392,779.00
282,4606766.123,8568059.313,778.94
283,4606768.670,8568055.498,778.82
284,4606769.098,8568051.069,778.72
285,4606773.213,8568046.473,778.72
286,4606771.982,8568041.656,778.79
287,4606776.026,8568039.565,778.85
288,4606775.416,8568034.810,779.00
289,4606778.781,8568030.407,779.15
290,4606778.499,8568025.126,779.18
291,4606780.878,8568021.079,779.18
292,4606780.332,8568015.998,779.27
293,4606784.250,8568014.761,779.24
294,4606784.968,8568009.463,779.27
295,4606787.591,8568004.682,779.43
296,4606786.420,8568001.015,779.64
297,4606791.687,8567995.926,779.58
298,4606789.655,8567991.070,779.55
299,4606793.528,8567989.323,779.58
300,4606794.301,8567984.408,779.67
301,4606792.943,8567980.126,779.52
302,4606797.055,8567975.339,779.49
303,4606796.052,8567970.739,779.00
304,4606799.653,8567966.048,778.91
305,4606798.673,8567964.311,779.12
306,4606803.348,8567959.486,779.18
307,4606803.311,8567954.300,779.03
308,4606801.277,8567950.794,778.94
309,4606806.650,8567945.895,778.85
310,4606805.412,8567943.735,778.75
311,4606809.216,8567938.994,778.60
312,4606808.191,8567934.709,778.51
313,4606812.357,8567930.033,778.51
314,4606812.458,8567925.067,778.42
315,4606811.662,8567921.017,778.02
316,4606812.216,8567916.563,777.69
317,4606812.482,8567911.773,777.72
318,4606812.229,8567907.048,777.75
319,4606812.075,8567904.246,777.84
320,4606811.113,8567900.020,777.90
321,4606810.994,8567896.119,778.11
322,4606811.404,8567893.568,778.30
323,4606814.991,8567888.654,778.48
324,4606814.156,8567887.338,778.63
325,4606814.979,8567884.421,778.79
326,4606817.824,8567879.693,778.82
327,4606817.885,8567877.041,778.60
328,4606815.871,8567872.674,778.30
329,4606820.613,8567870.618,778.15
330,4606819.442,8567866.071,778.27
331,4606823.989,8567863.754,778.15
332,4606824.078,8567858.800,778.11
333,4606823.284,8567857.140,777.99
334,4606822.729,8567852.197,777.93
335,4606826.609,8567849.876,778.02
336,4606826.232,8567848.120,778.02
337,4606827.157,8567845.495,778.11
338,4606825.277,8567841.031,778.11
339,4606829.825,8567839.367,778.15
340,4606830.838,8567836.547,778.18
341,4606829.363,8567834.431,778.24
342,4606833.299,8567829.316,778.27
343,4606832.636,8567827.201,778.33
344,4606832.934,8567824.417,778.36
345,4606832.030,8567822.522,778.42
346,4606830.941,8567820.331,778.48
347,4606834.068,8567817.900,778.54
348,4606839.569,8567815.034,778.60
349,4606836.413,8567817.668,778.69
350,4606839.662,8567815.160,778.75
351,4606843.019,8567813.707,778.88
352,4606845.795,8567817.200,778.97
353,4606849.771,8567815.759,779.12
354,4606850.815,8567817.216,779.21
355,4606849.551,8567820.033,779.15
356,4606850.738,8567823.666,779.03
357,4606849.213,8567826.262,779.00
358,4606850.748,8567831.359,778.94
359,4606847.341,8567833.354,778.91
360,4606847.086,8567837.688,778.82
361,4606847.420,8567840.108,778.72
362,4606843.633,8567845.354,778.63
363,4606845.767,8567847.581,778.54
364,4606841.484,8567849.830,778.45
365,4606841.253,8567854.768,778.39
366,4606842.928,8567855.968,778.27
367,4606837.630,8567860.603,778.21
368,4606838.489,8567862.906,778.15
369,4606834.842,8567867.431,778.08
370,4606834.571,8567872.132,777.99
371,4606835.593,8567874.166,777.96
372,4606831.199,8567879.715,777.96
373,4606833.339,8567881.444,777.96
374,4606829.203,8567885.957,777.93
375,4606828.871,8567890.760,777.87
376,4606830.190,8567892.671,777.84
377,4606825.996,8567897.101,777.81
378,4606825.494,8567901.968,777.78
379,4606826.830,8567903.472,777.75
380,4606821.447,8567909.671,777.69
381,4606823.579,8567910.568,777.57
382,4606824.521,8567917.010,777.60
383,4606822.644,8567917.397,777.63
384,4606817.110,8567913.571,777.63
385,4606817.071,8567916.535,777.63
386,4606822.225,8567913.304,777.66
387,4606820.860,8567911.406,777.66
388,4606820.937,8567909.115,777.69
389,4606819.985,8567907.249,777.72
390,4606824.432,8567902.471,777.75
391,4606824.362,8567897.712,777.75
392,4606823.959,8567895.612,777.75
393,4606823.184,8567891.144,777.81
394,4606826.898,8567886.798,777.87
395,4606827.366,8567884.702,777.84
396,4606826.448,8567879.562,777.87
397,4606829.931,8567877.690,777.93
398,4606830.463,8567873.142,777.93
399,4606829.457,8567870.561,777.87
400,4606833.357,8567867.540,777.87
401,4606832.002,8567863.594,777.87
402,4606831.887,8567861.637,777.90
403,4606836.388,8567856.876,777.93
404,4606835.446,8567854.493,777.99
405,4606838.947,8567849.769,778.05
406,4606838.992,8567847.308,778.11
407,4606837.804,8567845.355,778.18
408,4606842.143,8567840.330,778.21
409,4606840.672,8567838.650,778.30
410,4606845.388,8567833.657,778.36
411,4606844.636,8567832.177,778.42
412,4606844.394,8567827.602,778.51
413,4606847.664,8567824.950,778.60
414,4606849.387,8567821.661,778.72
415,4606852.465,8567822.178,778.88
416,4606855.580,8567820.919,778.97
417,4606857.935,8567821.867,779.00
418,4606861.765,8567821.639,779.06
419,4606864.666,8567821.637,779.12
420,4606868.511,8567819.704,779.18
421,4606867.763,8567822.870,779.30
422,4606873.604,8567825.245,779.43
423,4606869.006,8567824.238,779.55
424,4606868.662,8567826.598,779.64
425,4606868.932,8567828.540,779.64
426,4606868.368,8567830.979,779.64
427,4606868.091,8567836.145,779.61
428,4606868.434,8567834.379,779.55
429,4606871.814,8567835.948,779.55
430,4606871.571,8567837.859,779.61
431,4606873.456,8567841.624,779.61
432,4606875.067,8567843.074,779.61
433,4606877.981,8567844.429,779.70
434,4606877.747,8567846.924,779.85
435,4606878.979,8567851.369,780.03
436,4606875.200,8567855.597,780.07
437,4606874.484,8567860.455,780.03
438,4606876.100,8567864.831,780.07
439,4606871.396,8567867.858,779.85
440,4606873.430,8567871.837,779.67
441,4606869.891,8567876.411,779.46
442,4606866.064,8567880.616,779.24
443,4606866.057,8567885.804,779.03
444,4606863.381,8567890.316,778.85
445,4606864.058,8567894.981,778.66
446,4606860.512,8567898.905,778.51
447,4606860.175,8567906.223,778.42
448,4606857.209,8567910.813,778.30
449,4606857.975,8567915.528,778.15
450,4606855.325,8567919.478,778.02
451,4606851.181,8567924.618,777.87
452,4606848.346,8567928.995,777.78
453,4606849.221,8567933.562,777.54
454,4606845.533,8567935.808,777.29
455,4606841.804,8567940.527,777.26
456,4606843.222,8567943.072,777.20
457,4606839.326,8567944.941,777.32
458,4606840.129,8567947.225,777.35
459,4606835.473,8567949.312,777.32
460,4606834.692,8567952.921,777.38
461,4606838.361,8567954.827,777.32
462,4606832.582,8567953.786,777.32
463,4606833.535,8567956.496,777.35
464,4606830.640,8567958.298,777.32
465,4606828.608,8567959.106,777.38
466,4606830.852,8567961.027,777.41
467,4606831.589,8567961.923,777.51
468,4606826.727,8567961.082,777.54
469,4606828.552,8567965.095,777.57
470,4606826.984,8567962.758,777.60
471,4606825.417,8567966.009,777.63
472,4606828.466,8567963.490,777.66
473,4606824.904,8567965.524,777.69
474,4606822.304,8567967.320,777.72
475,4606823.554,8567968.388,777.75
476,4606825.264,8567967.776,777.78
477,4606824.284,8567965.319,777.78
478,4606824.456,8567965.758,777.81
479,4606822.382,8567968.436,777.81
480,4606820.954,8567970.643,777.81
481,4606822.147,8567969.777,777.84
482,4606820.581,8567967.459,777.87
483,4606819.181,8567970.201,777.87
484,4606822.745,8567968.993,777.90
485,4606818.786,8567968.050,777.90
486,4606819.464,8567970.097,777.90
487,4606815.874,8567965.635,777.93
488,4606810.698,8567971.109,777.96
489,4606813.394,8567968.247,777.99
490,4606808.232,8567970.209,778.02
491,4606807.892,8567974.974,778.08
492,4606807.343,8567978.461,778.15
493,4606811.659,8567979.212,778.15
494,4606810.270,8567982.880,778.15
495,4606813.722,8567985.532,778.15
496,4606818.158,8567986.083,778.18
497,4606817.253,8567991.079,778.11
498,4606818.002,8567992.727,778.02
499,4606818.064,8567997.657,778.02
500,4606815.023,8568001.985,777.96
501,4606815.165,8568004.912,777.90
502,4606812.890,8568008.934,777.90
503,4606811.777,8568010.949,777.90
504,4606811.977,8568015.683,777.93
505,4606808.316,8568020.718,777.90
506,4606809.784,8568022.447,777.87
507,4606805.292,8568027.256,777.90
508,4606806.887,8568031.587,777.87
509,4606802.035,8568034.003,777.87
510,4606803.199,8568038.505,777.78
511,4606799.467,8568043.083,777.81
512,4606800.696,8568047.860,777.87
513,4606796.550,8568049.847,777.87
514,4606797.040,8568054.321,777.81
515,4606794.378,8568059.348,777.84
516,4606790.534,8568061.789,777.90
517,4606791.758,8568065.690,777.96
518,4606786.877,8568070.568,777.96
519,4606788.076,8568072.881,777.96
520,4606785.339,8568077.122,777.99
521,4606780.531,8568082.592,778.02
522,4606782.568,8568084.071,778.15
523,4606777.896,8568089.192,778.21
524,4606779.894,8568093.301,778.27
525,4606775.703,8568095.910,778.33
526,4606772.661,8568100.337,778.42
527,4606773.606,8568104.823,778.51
528,4606768.921,8568107.349,778.57
529,4606770.316,8568111.490,778.66
530,4606767.303,8568116.124,778.69
531,4606762.726,8568118.348,778.79
532,4606763.505,8568123.367,778.88
533,4606760.892,8568127.473,778.88
534,4606760.797,8568129.924,778.91
535,4606757.254,8568133.959,778.94
536,4606757.291,8568139.500,778.97
537,4606754.655,8568141.823,779.00
538,4606755.997,8568145.664,778.97
539,4606750.234,8568148.484,778.97
540,4606752.518,8568152.847,779.03
541,4606747.869,8568155.065,779.06
542,4606749.219,8568159.850,779.06
543,4606745.175,8568161.950,779.21
544,4606745.781,8568164.354,779.30
545,4606742.328,8568168.804,779.33
546,4606742.776,8568171.182,779.36
547,4606739.152,8568175.840,779.49
548,4606740.371,8568178.212,779.58
549,4606736.049,8568180.773,779.67
550,4606737.911,8568184.725,779.79
551,4606732.326,8568187.286,779.82
552,4606733.731,8568189.104,779.85
553,4606729.019,8568194.831,779.85
554,4606730.858,8568196.080,779.97
555,4606730.585,8568198.253,780.07
556,4606726.205,8568203.702,780.10
557,4606728.693,8568205.883,780.03
558,4606724.409,8568207.766,780.00
559,4606724.046,8568212.241,779.91
560,4606724.757,8568214.245,779.94
561,4606720.453,8568219.104,780.03
562,4606722.118,8568221.991,780.10
563,4606718.715,8568223.427,780.22
564,4606717.406,8568228.409,780.37
565,4606719.218,8568231.116,780.46
566,4606715.811,8568232.911,780.58
567,4606715.057,8568235.256,780.74
568,4606715.296,8568237.108,780.77
569,4606714.562,8568239.531,780.86
570,4606714.446,8568244.503,780.86
571,4606714.242,8568247.678,780.83
572,4606717.287,8568248.930,780.80
573,4606719.545,8568252.521,780.74
574,4606720.141,8568252.044,780.61
575,4606723.420,8568254.544,780.46
576,4606726.782,8568256.721,780.34
577,4606730.751,8568257.833,780.22
578,4606729.962,8568262.211,780.16
579,4606732.848,8568261.423,780.10
580,4606735.960,8568262.651,780.03
581,4606741.038,8568260.921,779.91
582,4606742.083,8568255.309,779.82
583,4606739.784,8568253.896,779.73
584,4606744.527,8568248.702,779.67
585,4606742.887,8568246.621,779.64
586,4606746.634,8568242.127,779.55
587,4606745.634,8568237.798,779.46
588,4606750.548,8568234.767,779.43
589,4606748.484,8568230.509,779.36
590,4606751.664,8568226.418,779.27
591,4606756.583,8568221.050,779.27
592,4606754.730,8568218.694,779.21
593,4606757.825,8568214.762,779.09
594,4606757.621,8568210.027,779.06
595,4606761.974,8568207.815,779.00
596,4606761.964,8568203.287,778.97
597,4606760.565,8568198.854,778.94
598,4606764.564,8568196.841,778.85
599,4606768.773,8568191.213,778.82
600,4606766.036,8568187.123,778.75
601,4606771.024,8568184.750,778.72
602,4606769.916,8568179.836,778.63
603,4606772.785,8568176.099,778.57
604,4606772.962,8568171.273,778.54
605,4606777.144,8568168.861,778.48
606,4606776.896,8568164.361,778.39
607,4606775.999,8568159.951,778.30
608,4606779.877,8568155.484,778.30
609,4606779.402,8568153.226,778.27
610,4606783.339,8568148.110,778.24
611,4606781.415,8568144.390,778.24
612,4606787.225,8568140.740,778.27
613,4606784.283,8568137.275,778.24
614,4606787.951,8568132.384,778.27
615,4606792.061,8568130.451,778.24
616,4606791.682,8568125.726,778.21
617,4606795.215,8568120.939,778.18
618,4606794.158,8568118.860,778.15
619,4606798.156,8568114.263,778.08
620,4606796.823,8568109.967,778.02
621,4606801.832,8568107.779,777.99
622,4606802.025,8568102.456,777.96
623,4606799.650,8568098.013,777.90
624,4606804.065,8568095.304,777.87
625,4606802.431,8568091.506,777.75
626,4606807.363,8568086.565,777.72
627,4606805.584,8568082.549,777.72
628,4606810.919,8568079.673,777.66
629,4606809.969,8568075.238,777.66
630,4606808.531,8568071.013,777.66
631,4606813.628,8568068.677,777.63
632,4606812.530,8568064.324,777.63
633,4606816.631,8568059.451,777.57
634,4606815.465,8568057.291,777.57
635,4606819.277,8568052.687,777.51
636,4606819.401,8568047.990,777.51
637,4606817.753,8568043.350,777.51
638,4606822.118,8568041.500,777.47
639,4606822.769,8568036.395,777.41
640,4606820.586,8568032.448,777.35
641,4606825.142,8568030.145,777.38
642,4606828.729,8568025.126,777.38
643,4606826.874,8568020.333,777.38
644,4606830.854,8568018.423,777.35
645,4606829.856,8568014.067,777.38
646,4606834.136,8568012.158,777.38
647,4606838.536,8568006.156,777.32
648,4606835.216,8568002.371,777.32
649,4606840.602,8568000.304,777.32
650,4606840.914,8567995.291,777.35
651,4606839.407,8567993.219,777.35
652,4606843.375,8567988.259,777.41
653,4606841.952,8567986.515,777.44
654,4606846.343,8567982.117,777.38
655,4606846.051,8567979.501,777.35
656,4606849.351,8567974.421,777.35
657,4606848.735,8567969.969,777.35
658,4606847.841,8567967.846,777.38
659,4606851.660,8567963.556,777.38
660,4606851.416,8567961.341,777.41
661,4606855.395,8567956.660,777.41
662,4606854.532,8567954.358,777.41
663,4606858.167,8567949.860,777.47
664,4606857.158,8567945.483,777.51
665,4606861.993,8567942.563,777.51
666,4606859.465,8567938.128,777.54
667,4606864.172,8567936.847,777.54
668,4606864.317,8567931.412,777.51
669,4606867.217,8567929.048,777.51
670,4606865.801,8567924.475,777.57
671,4606870.287,8567922.398,777.63
672,4606869.148,8567918.048,777.75
673,4606874.017,8567915.361,777.78
674,4606871.890,8567910.350,777.90
675,4606875.521,8567908.887,777.99
676,4606876.909,8567905.189,777.99
677,4606879.906,8567903.840,777.99
678,4606879.037,8567899.816,777.99
679,4606878.542,8567897.139,778.42
680,4606882.466,8567894.818,778.66
681,4606881.817,8567893.480,778.82
682,4606882.327,8567890.849,778.97
683,4606884.232,8567887.309,779.12
684,4606887.426,8567885.298,779.15
685,4606887.618,8567887.457,779.30
686,4606887.005,8567888.128,779.46
687,4606887.100,8567890.685,779.58
688,4606889.927,8567892.890,779.55
689,4606890.061,8567894.389,779.58
690,4606894.140,8567895.916,779.58
691,4606899.294,8567899.348,779.64
692,4606896.612,8567897.330,779.67
693,4606899.178,8567901.466,779.70
694,4606902.796,8567900.551,779.70
695,4606905.448,8567901.478,779.76
696,4606910.203,8567899.016,779.88
697,4606909.562,8567901.411,780.07
698,4606909.782,8567903.231,780.13
699,4606910.349,8567908.025,780.16
700,4606906.223,8567910.653,780.03
701,4606906.795,8567915.054,779.82
702,4606907.572,8567917.256,779.64
703,4606903.734,8567921.590,779.33
704,4606903.038,8567926.586,779.15
705,4606904.579,8567928.482,778.97
706,4606900.446,8567932.969,778.75
707,4606900.064,8567938.012,778.57
708,4606902.013,8567942.447,778.45
709,4606897.480,8567945.240,778.33
710,4606898.451,8567949.139,778.24
711,4606898.919,8567953.624,778.11
712,4606894.190,8567956.326,778.05
713,4606895.669,8567960.801,777.99
714,4606891.859,8567965.685,777.93
715,4606893.149,8567967.683,777.84
716,4606889.311,8567971.778,777.81
717,4606889.172,8567974.080,777.78
718,4606885.255,8567978.988,777.78
719,4606886.987,8567983.223,777.78
720,4606881.982,8567985.661,777.75
721,4606883.193,8567989.745,777.72
722,4606880.164,8567995.182,777.63
723,4606876.976,8567996.741,777.60
724,4606876.688,8568001.935,777.60
725,4606874.292,8568005.916,777.57
726,4606873.779,8568008.376,777.54
727,4606869.977,8568013.934,777.54
728,4606872.254,8568017.573,777.51
729,4606868.631,8568022.385,777.51
730,4606864.400,8568024.461,777.51
731,4606864.993,8568029.371,777.51
732,4606862.269,8568033.458,777.51
733,4606862.115,8568035.304,777.47
734,4606858.205,8568039.962,777.41
735,4606854.129,8568045.479,777.41
736,4606856.254,8568046.981,777.41
737,4606851.713,8568051.672,777.41
738,4606852.545,8568056.416,777.41
739,4606850.478,8568061.223,777.44
740,4606846.192,8568063.535,777.47
741,4606847.201,8568067.839,777.47
742,4606843.043,8568072.582,777.51
743,4606844.003,8568074.660,777.54
744,4606839.916,8568079.652,777.57
745,4606841.340,8568083.623,777.57
746,4606836.553,8568088.690,777.60
747,4606838.061,8568090.629,777.63
748,4606833.981,8568095.252,777.69
749,4606834.809,8568099.729,777.75
750,4606832.286,8568104.380,777.78
751,4606827.715,8568106.574,777.84
752,4606828.558,8568110.838,777.90
753,4606824.112,8568116.170,777.87
754,4606825.872,8568118.296,777.93
755,4606822.233,8568122.985,777.99
756,4606823.169,8568126.755,778.05
757,4606817.616,8568133.075,778.05
758,4606820.690,8568134.155,778.08
759,4606816.899,8568138.576,778.08
760,4606812.839,8568143.102,778.05
761,4606813.505,8568145.495,778.11
762,4606810.023,8568149.574,778.18
763,4606810.418,8568154.418,778.27
764,4606807.147,8568156.596,778.24
765,4606803.217,8568161.587,778.24
766,4606805.035,8568165.971,778.21
767,4606800.328,8568168.371,778.18
768,4606801.866,8568172.666,778.21
769,4606796.992,8568175.612,778.18
770,4606798.881,8568179.733,778.21
771,4606794.521,8568184.646,778.18
772,4606795.803,8568186.406,778.27
773,4606792.182,8568191.309,778.27
774,4606788.985,8568195.683,778.27
775,4606789.250,8568198.271,778.27
776,4606785.984,8568202.855,778.30
777,4606787.266,8568206.881,778.39
