107,4635161.184,9582162.213,-0.56
108,4635152.348,9582166.754,-0.62
109,4635144.560,9582171.125,-0.56
110,4635136.557,9582175.994,-0.65
111,4635127.522,9582180.687,-0.78
112,4635119.937,9582185.004,-0.62
113,4635111.818,9582189.682,-0.75
114,4635102.606,9582194.775,-0.68
115,4635093.977,9582199.663,-0.62
116,4635086.608,9582203.871,-0.59
117,4635078.494,9582209.549,-0.68
118,4635069.060,9582215.728,-0.65
119,4635059.957,9582218.971,-0.75
120,4635052.190,9582223.509,-0.62
121,4635044.636,9582229.782,-0.65
122,4635035.730,9582234.447,-0.71
123,4635026.474,9582239.013,-0.62
124,4635018.758,9582243.464,-0.65
125,4635012.543,9582248.149,-0.68
126,4635006.525,9582252.963,-0.84
127,4635000.588,9582257.485,-0.93
128,4634994.558,9582263.594,-0.87
129,4634986.955,9582268.404,-0.68
130,4634977.609,9582271.725,-0.75
131,4634969.943,9582276.394,-0.56
132,4634962.037,9582279.741,-0.65
133,4634952.558,9582283.323,-0.53
134,4634943.642,9582288.299,-0.62
135,4634934.741,9582292.558,-0.62
136,4634926.569,9582296.836,-0.53
137,4634918.689,9582303.018,-0.59
138,4634909.864,9582308.758,-0.56
139,4634902.018,9582313.349,-0.68
140,4634894.263,9582317.923,-0.65
141,4634884.993,9582323.734,-0.68
142,4634875.843,9582329.913,-0.50
143,4634868.670,9582334.895,-0.59
144,4634861.150,9582338.420,-0.65
145,4634851.812,9582341.776,-0.56
146,4634842.505,9582346.078,-0.44
147,4634834.478,9582350.759,-0.59
148,4634827.071,9582356.619,-0.56
149,4634819.465,9582362.382,-0.53
150,4634811.817,9582368.561,-0.65
151,4634804.639,9582374.104,-0.59
152,4634796.622,9582380.074,-0.71
153,4634787.598,9582386.502,-0.71
154,4634778.752,9582389.630,-0.59
155,4634770.564,9582392.603,-0.65
156,4634762.608,9582398.466,-0.59
157,4634755.169,9582404.876,-0.65
158,4634748.203,9582409.997,-0.56
159,4634739.350,9582414.329,-0.62
160,4634731.303,9582418.793,-0.71
161,4634723.387,9582423.501,-0.41
162,4634713.942,9582426.927,-0.71
163,4634706.244,9582430.387,-0.62
164,4634698.701,9582435.040,-0.59
165,4634689.386,9582439.952,-0.41
166,4634682.168,9582444.600,-0.59
167,4634674.365,9582448.792,-0.65
168,4634666.336,9582454.973,-0.53
169,4634659.254,9582460.869,-0.59
170,4634651.435,9582465.255,-0.53
171,4634643.407,9582469.849,-0.50
172,4634635.891,9582475.759,-0.47
173,4634628.408,9582481.791,-0.59
174,4634619.179,9582486.514,-0.62
175,4634611.459,9582489.851,-0.53
176,4634603.588,9582493.642,-0.53
177,4634594.622,9582497.172,-0.59
178,4634586.965,9582500.227,-0.56
179,4634578.940,9582505.115,-0.59
180,4634571.558,9582509.506,-0.71
181,4634565.211,9582514.092,-0.62
182,4634558.844,9582517.755,-0.65
183,4634554.672,9582521.006,-0.78
184,4634549.679,9582524.419,-0.62
185,4634543.853,9582526.056,-0.65
186,4634543.875,9582529.567,-0.62
187,4634547.185,9582533.951,-0.59
188,4634550.574,9582538.235,-0.59
189,4634551.869,9582542.783,-0.56
190,4634553.062,9582548.856,-0.53
191,4634556.627,9582554.637,-0.47
192,4634560.360,9582558.960,-0.44
193,4634561.648,9582563.531,-0.41
194,4634562.692,9582568.287,-0.38
195,4634566.012,9582571.546,-0.35
196,4634569.080,9582574.680,-0.29
197,4634571.346,9582578.497,-0.32
198,4634574.533,9582579.991,-0.35
199,4634578.060,9582581.234,-0.38
200,4634580.998,9582583.203,-0.41
201,4634584.101,9582582.118,-0.44
202,4634587.238,9582580.041,-0.50
203,4634591.451,9582579.938,-0.50
204,4634595.947,9582580.537,-0.53
205,4634599.201,9582579.252,-0.53
206,4634602.158,9582578.424,-0.59
207,4634605.269,9582577.951,-0.59
208,4634602.380,9582574.092,-0.56
209,4634595.988,9582570.756,-0.53
210,4634589.614,9582569.022,-0.56
211,4634584.852,9582565.638,-0.59
212,4634581.773,9582560.857,-0.59
213,4634579.005,9582557.195,-0.56
214,4634574.567,9582556.561,-0.56
215,4634570.533,9582555.068,-0.59
216,4634567.053,9582553.348,-0.62
217,4634564.530,9582556.832,-0.56
218,4634563.821,9582561.722,-0.59
219,4634566.507,9582563.779,-0.50
220,4634571.224,9582561.190,-0.50
221,4634573.668,9582555.607,-0.41
222,4634572.270,9582549.779,-0.47
223,4634569.002,9582545.138,-0.50
224,4634565.670,9582540.743,-0.59
225,4634562.551,9582536.411,-0.62
226,4634559.724,9582530.895,-0.62
227,4634557.699,9582525.571,-0.62
228,4634552.962,9582523.638,-0.62
229,4634546.697,9582525.989,-0.59
230,4634540.740,9582529.341,-0.62
231,4634536.951,9582532.046,-0.59
232,4634538.375,9582536.129,-0.59
233,4634540.830,9582541.725,-0.41
234,4634543.458,9582547.694,-0.07
235,4634546.128,9582551.857,-0.04
236,4634552.310,9582552.570,-0.11
237,4634558.749,9582549.721,-0.11
238,4634563.583,9582544.534,-0.23
239,4634569.287,9582540.489,-0.38
240,4634575.033,9582538.204,-0.50
241,4634581.085,9582534.912,-0.59
242,4634587.545,9582531.664,-0.59
243,4634594.252,9582528.768,-0.62
244,4634597.333,9582523.238,-0.62
245,4634598.411,9582516.831,-0.68
246,4634602.764,9582512.110,-0.68
247,4634609.254,9582508.630,-0.78
248,4634615.357,9582505.040,-0.62
249,4634621.199,9582500.709,-0.62
250,4634627.739,9582495.873,-0.65
251,4634633.503,9582490.980,-0.56
252,4634639.617,9582487.496,-0.65
253,4634646.052,9582485.337,-0.59
254,4634653.801,9582481.591,-0.50
255,4634661.105,9582477.721,-0.53
256,4634666.657,9582474.250,-0.62
257,4634672.905,9582470.727,-0.50
258,4634680.701,9582467.290,-0.59
259,4634688.474,9582463.533,-0.50
260,4634696.102,9582461.234,-0.65
261,4634705.455,9582458.733,-0.65
262,4634711.339,9582456.293,-0.71
263,4634716.133,9582455.526,-0.53
264,4634721.143,9582454.321,-0.50
265,4634725.367,9582451.515,-0.56
266,4634729.929,9582450.710,-0.65
267,4634735.001,9582450.009,-0.56
268,4634741.226,9582446.211,-0.59
269,4634745.132,9582442.300,-0.87
270,4634748.339,9582441.369,-0.71
271,4634751.760,9582440.758,-0.62
272,4634756.334,9582436.233,-0.78
273,4634762.500,9582429.822,-0.62
274,4634769.634,9582424.949,-0.47
275,4634777.177,9582420.870,-0.68
276,4634783.750,9582415.271,-0.44
277,4634791.581,9582408.169,-0.59
278,4634799.202,9582402.558,-0.59
279,4634805.364,9582396.710,-0.59
280,4634813.031,9582390.464,-0.68
281,4634821.898,9582385.421,-0.59
282,4634828.974,9582380.832,-0.62
283,4634835.190,9582376.780,-0.71
284,4634841.890,9582371.014,-0.47
285,4634849.648,9582365.017,-0.59
286,4634857.200,9582360.167,-0.56
287,4634864.824,9582356.561,-0.68
288,4634872.405,9582353.199,-0.44
289,4634880.015,9582348.147,-0.53
290,4634888.835,9582343.399,-0.50
291,4634896.320,9582338.843,-0.62
292,4634904.184,9582334.459,-0.44
293,4634912.208,9582329.879,-0.50
294,4634919.857,9582324.629,-0.71
295,4634928.490,9582320.214,-0.59
296,4634936.658,9582316.990,-0.59
297,4634944.635,9582313.288,-0.56
298,4634951.840,9582308.642,-0.68
299,4634959.567,9582303.973,-0.65
300,4634968.886,9582299.324,-0.41
301,4634976.453,9582294.682,-0.65
302,4634984.126,9582289.889,-0.47
303,4634991.591,9582285.088,-0.62
304,4634999.125,9582280.631,-0.56
305,4635007.102,9582276.189,-0.59
306,4635014.970,9582271.180,-0.84
307,4635022.194,9582266.747,-0.53
308,4635030.065,9582261.300,-0.65
309,4635038.137,9582255.269,-0.68
310,4635045.611,9582250.425,-0.62
311,4635054.743,9582245.887,-0.62
312,4635062.509,9582241.463,-0.93
313,4635068.704,9582236.514,-0.65
314,4635076.117,9582231.716,-0.75
315,4635085.345,9582227.393,-0.75
316,4635093.348,9582222.746,-0.65
317,4635100.963,9582217.836,-0.68
318,4635109.943,9582212.938,-0.78
319,4635117.154,9582208.043,-0.62
320,4635124.614,9582203.738,-0.56
321,4635132.857,9582199.545,-0.68
322,4635139.085,9582193.254,-0.59
323,4635146.462,9582188.655,-0.65
324,4635156.137,9582185.594,-0.62
325,4635163.914,9582179.629,-0.81
326,4635169.461,9582173.204,-0.59
327,4635176.902,9582169.513,-0.62
328,4635186.063,9582166.373,-0.56
329,4635193.980,9582161.960,-0.84
330,4635201.770,9582156.192,-0.68
331,4635209.399,9582150.070,-0.56
332,4635216.812,9582145.301,-0.56
333,4635224.578,9582141.856,-0.56
334,4635232.311,9582138.186,-0.56
335,4635241.281,9582133.683,-0.53
336,4635250.744,9582129.063,-0.50
337,4635258.555,9582125.504,-0.44
338,4635266.239,9582122.444,-0.44
339,4635274.306,9582117.864,-0.65
340,4635281.997,9582112.909,-0.68
341,4635290.930,9582108.134,-0.56
342,4635298.324,9582103.332,-0.50
343,4635305.793,9582098.504,-0.35
344,4635313.227,9582093.703,-0.35
345,4635320.761,9582089.227,-0.26
346,4635328.724,9582084.848,-0.35
347,4635336.710,9582079.991,-0.20
348,4635343.837,9582073.881,-0.17
349,4635351.150,9582068.276,-0.14
350,4635359.290,9582063.650,-0.26
351,4635366.952,9582058.866,-0.17
352,4635376.182,9582054.581,-0.07
353,4635384.214,9582049.812,0.02
354,4635391.686,9582045.053,0.05
355,4635399.206,9582040.227,0.02
356,4635406.596,9582034.969,0.02
357,4635415.446,9582031.787,0.14
358,4635425.167,9582028.693,0.14
359,4635433.039,9582023.809,0.20
360,4635440.374,9582018.988,0.35
361,4635449.583,9582014.680,0.38
362,4635457.639,9582010.119,0.44
363,4635465.621,9582006.550,0.50
364,4635474.886,9582003.305,0.57
365,4635484.261,9581998.462,0.69
366,4635491.505,9581993.467,0.75
367,4635497.019,9581988.836,0.75
368,4635503.230,9581984.202,0.87
369,4635509.337,9581978.932,0.90
370,4635516.283,9581976.756,1.05
371,4635521.634,9581981.433,1.02
372,4635524.414,9581988.926,1.11
373,4635521.906,9581994.917,1.33
374,4635517.211,9581999.886,1.33
375,4635511.105,9582003.513,1.24
376,4635503.390,9582006.665,1.17
377,4635495.463,9582011.424,1.08
378,4635486.243,9582015.886,1.02
379,4635476.767,9582020.604,0.99
380,4635469.328,9582025.386,0.90
381,4635461.842,9582030.372,0.78
382,4635452.767,9582034.106,0.72
383,4635443.930,9582038.418,0.66
384,4635436.104,9582044.380,0.60
385,4635428.686,9582050.166,0.50
386,4635419.265,9582055.703,0.47
387,4635411.172,9582060.215,0.41
388,4635403.583,9582066.286,0.35
389,4635394.633,9582072.521,0.20
390,4635385.571,9582075.938,0.20
391,4635376.186,9582079.293,0.17
392,4635366.941,9582084.058,-0.04
393,4635359.331,9582087.681,-0.07
394,4635351.832,9582091.431,-0.07
395,4635342.943,9582095.860,-0.07
396,4635333.526,9582101.454,-0.04
397,4635325.763,9582107.463,-0.23
398,4635318.366,9582113.068,-0.07
399,4635310.526,9582119.560,-0.14
400,4635303.834,9582125.308,-0.11
401,4635296.092,9582131.562,-0.26
402,4635287.372,9582137.458,-0.26
403,4635279.918,9582143.132,-0.35
404,4635272.086,9582149.028,-0.50
405,4635262.698,9582153.619,-0.50
406,4635253.390,9582158.314,-0.59
407,4635244.206,9582163.090,-0.68
408,4635234.932,9582166.461,-0.75
409,4635227.352,9582171.071,-0.65
410,4635219.873,9582177.282,-0.65
411,4635210.943,9582182.350,-0.62
412,4635202.206,9582186.930,-0.59
413,4635192.770,9582191.101,-0.59
414,4635184.771,9582196.944,-0.78
415,4635177.202,9582202.769,-0.59
416,4635167.706,9582207.379,-0.59
417,4635158.451,9582212.186,-0.68
418,4635151.063,9582216.675,-0.65
419,4635143.363,9582222.612,-0.56
420,4635134.209,9582228.440,-0.62
421,4635126.537,9582233.204,-0.62
422,4635119.031,9582238.034,-0.59
423,4635109.893,9582242.663,-0.81
424,4635100.597,9582247.372,-0.53
425,4635091.228,9582250.686,-0.59
426,4635083.436,9582254.496,-0.56
427,4635076.168,9582258.269,-0.62
428,4635067.117,9582261.548,-0.75
429,4635059.369,9582266.000,-0.68
430,4635051.262,9582269.629,-0.71
431,4635042.320,9582274.457,-0.81
432,4635033.389,9582279.761,-0.56
433,4635025.163,9582285.556,-0.53
434,4635017.572,9582291.478,-0.68
435,4635010.054,9582297.121,-0.53
436,4635002.191,9582303.049,-0.59
437,4634992.850,9582307.614,-0.68
438,4634983.684,9582313.546,-0.62
439,4634976.387,9582319.658,-0.53
440,4634968.908,9582324.278,-0.59
441,4634959.462,9582328.623,-0.53
442,4634951.521,9582333.389,-0.62
443,4634944.083,9582338.454,-0.53
444,4634935.249,9582343.098,-0.65
445,4634927.608,9582347.557,-0.59
446,4634921.142,9582351.123,-0.56
447,4634914.903,9582353.555,-0.44
448,4634910.618,9582356.062,-0.71
449,4634906.119,9582358.138,-0.50
450,4634899.732,9582361.692,-0.53
451,4634892.031,9582365.494,-0.50
452,4634883.022,9582368.614,-0.44
453,4634875.044,9582372.995,-0.59
454,4634868.955,9582378.839,-0.59
455,4634862.994,9582384.888,-0.50
456,4634858.600,9582388.564,-0.47
457,4634852.418,9582391.801,-0.68
458,4634844.441,9582396.264,-0.56
459,4634836.614,9582401.369,-0.56
460,4634827.882,9582406.262,-0.59
461,4634820.290,9582409.184,-0.50
462,4634812.054,9582413.844,-0.44
463,4634802.932,9582419.643,-0.56
464,4634795.209,9582424.346,-0.68
465,4634787.648,9582429.249,-0.56
466,4634780.302,9582433.945,-0.78
467,4634772.672,9582438.740,-0.41
468,4634763.486,9582443.312,-0.44
469,4634754.085,9582447.600,-0.59
470,4634746.083,9582452.472,-0.59
471,4634738.787,9582457.535,-0.41
472,4634729.863,9582461.700,-0.47
473,4634721.764,9582467.307,-0.47
474,4634715.704,9582473.495,-0.68
475,4634708.228,9582478.273,-0.78
476,4634699.001,9582482.731,-0.62
477,4634691.187,9582487.452,-0.44
478,4634683.600,9582492.045,-0.68
479,4634676.019,9582497.770,-0.68
480,4634668.277,9582503.685,-0.47
481,4634660.567,9582508.189,-0.62
482,4634652.703,9582512.920,-0.56
483,4634645.348,9582518.919,-0.56
484,4634639.720,9582524.803,-0.53
485,4634631.969,9582530.639,-0.62
486,4634624.377,9582536.451,-0.50
487,4634616.564,9582541.236,-0.53
488,4634609.101,9582546.050,-0.56
489,4634601.563,9582550.383,-0.65
490,4634593.424,9582554.860,-0.59
491,4634587.254,9582559.500,-0.59
492,4634581.370,9582565.366,-0.62
493,4634575.182,9582570.329,-0.59
494,4634568.997,9582572.585,-0.59
495,4634564.307,9582575.291,-0.53
496,4634561.984,9582580.650,-0.44
497,4634562.295,9582585.637,-0.32
498,4634566.548,9582587.455,-0.23
499,4634572.719,9582585.511,-0.14
500,4634578.904,9582580.899,-0.14
501,4634585.309,9582577.446,-0.26
502,4634593.102,9582573.629,-0.41
503,4634600.146,9582568.845,-0.47
504,4634607.735,9582564.279,-0.50
505,4634615.741,9582560.851,-0.50
506,4634621.796,9582557.267,-0.56
507,4634629.293,9582552.484,-0.56
508,4634635.426,9582549.319,-0.59
509,4634638.357,9582545.893,-0.68
510,4634643.050,9582541.103,-0.62
511,4634649.136,9582536.314,-0.71
512,4634655.297,9582532.794,-0.65
513,4634661.368,9582529.033,-0.59
514,4634668.903,9582525.652,-0.56
515,4634676.846,9582522.690,-0.50
516,4634683.283,9582517.880,-0.50
517,4634689.087,9582512.988,-0.56
518,4634694.938,9582508.511,-0.53
519,4634701.272,9582503.632,-0.59
520,4634707.304,9582499.996,-0.65
521,4634713.561,9582497.896,-0.47
522,4634719.753,9582494.377,-0.53
523,4634725.849,9582490.841,-0.71
524,4634731.945,9582487.349,-0.59
525,4634738.116,9582483.817,-0.62
526,4634744.470,9582481.632,-0.78
527,4634750.359,9582477.138,-0.71
528,4634756.475,9582471.226,-0.59
529,4634760.985,9582467.319,-0.84
530,4634765.344,9582465.067,-0.68
531,4634769.854,9582461.865,-0.71
532,4634774.860,9582458.512,-0.71
533,4634779.534,9582454.914,-0.65
534,4634783.848,9582450.764,-0.65
535,4634789.724,9582448.537,-0.65
536,4634796.165,9582446.975,-0.50
537,4634802.989,9582443.272,-0.68
538,4634808.492,9582438.388,-0.47
539,4634814.362,9582433.738,-0.56
540,4634820.722,9582430.154,-0.71
541,4634826.770,9582426.902,-0.56
542,4634832.982,9582422.123,-0.71
543,4634839.159,9582418.669,-0.62
544,4634845.350,9582415.184,-0.71
545,4634851.495,9582411.368,-0.47
546,4634859.166,9582409.058,-0.59
547,4634866.938,9582406.766,-0.68
548,4634873.121,9582404.802,-0.75
549,4634879.491,9582401.291,-0.62
550,4634885.273,9582396.271,-0.68
551,4634892.646,9582391.573,-0.65
552,4634900.322,9582387.112,-0.65
553,4634908.250,9582382.424,-0.75
554,4634916.010,9582378.551,-0.65
555,4634923.268,9582375.248,-0.44
556,4634932.749,9582370.833,-0.59
557,4634940.806,9582367.236,-0.65
558,4634948.367,9582363.821,-0.65
559,4634955.758,9582357.851,-0.47
560,4634963.165,9582351.815,-0.44
561,4634970.782,9582347.519,-0.47
562,4634978.926,9582342.852,-0.50
563,4634986.496,9582337.912,-0.56
564,4634993.857,9582333.508,-0.47
565,4635003.551,9582328.877,-0.53
566,4635011.311,9582325.309,-0.50
567,4635017.257,9582321.923,-0.50
568,4635023.094,9582315.948,-0.65
569,4635028.921,9582309.988,-0.62
570,4635035.279,9582306.519,-0.44
571,4635043.072,9582302.810,-0.62
572,4635050.251,9582297.972,-0.53
573,4635056.302,9582294.632,-0.56
574,4635064.371,9582291.440,-0.68
575,4635072.273,9582287.008,-0.59
576,4635078.473,9582282.195,-0.71
577,4635086.071,9582277.504,-0.56
578,4635093.648,9582272.472,-0.78
579,4635101.058,9582268.926,-0.75
580,4635108.864,9582266.256,-0.59
581,4635115.484,9582260.247,-0.81
582,4635121.349,9582255.161,-0.56
583,4635128.867,9582251.823,-0.68
584,4635136.536,9582246.932,-0.68
585,4635143.895,9582242.267,-0.75
586,4635151.621,9582237.851,-0.62
587,4635159.578,9582233.064,-0.78
588,4635166.980,9582227.904,-0.71
589,4635174.285,9582224.656,-0.59
590,4635182.349,9582221.350,-0.59
591,4635189.968,9582216.102,-0.59
592,4635198.571,9582211.590,-0.62
593,4635206.420,9582207.266,-0.59
594,4635214.513,9582202.624,-0.56
595,4635222.192,9582198.098,-0.50
596,4635228.336,9582193.561,-0.62
597,4635234.610,9582188.992,-0.65
598,4635242.454,9582183.904,-0.68
599,4635251.196,9582179.087,-0.68
600,4635258.596,9582174.562,-0.65
601,4635266.391,9582169.452,-0.71
602,4635275.164,9582164.979,-0.84
603,4635283.062,9582160.710,-0.90
604,4635291.202,9582155.951,-0.93
605,4635298.687,9582151.224,-0.90
606,4635306.305,9582146.713,-0.78
607,4635313.996,9582141.006,-0.65
608,4635321.761,9582135.155,-0.62
609,4635329.516,9582130.408,-0.62
610,4635336.899,9582124.817,-0.41
611,4635344.847,9582118.909,-0.23
612,4635350.720,9582113.887,-0.11
613,4635358.126,9582109.390,-0.07
614,4635367.708,9582104.870,-0.04
615,4635375.431,9582100.230,0.02
616,4635383.074,9582095.297,0.05
617,4635392.057,9582090.456,0.02
618,4635401.271,9582087.038,-0.11
619,4635409.045,9582083.890,-0.07
620,4635417.011,9582079.383,-0.07
621,4635426.492,9582074.532,0.14
622,4635433.742,9582069.657,0.20
623,4635440.899,9582063.508,0.23
624,4635449.831,9582057.749,0.32
625,4635457.661,9582053.263,0.38
626,4635465.571,9582048.776,0.44
627,4635473.481,9582044.305,0.47
628,4635479.574,9582039.228,0.53
629,4635486.874,9582034.744,0.63
630,4635494.854,9582030.393,0.63
631,4635501.164,9582025.613,0.69
632,4635508.779,9582020.769,0.78
633,4635516.507,9582016.595,0.90
634,4635522.327,9582015.743,1.05
635,4635524.971,9582020.882,1.05
636,4635522.114,9582026.276,1.14
637,4635514.351,9582028.824,1.30
638,4635506.872,9582031.041,1.30
639,4635500.605,9582033.107,1.21
640,4635494.518,9582037.665,1.05
641,4635490.138,9582043.050,0.96
642,4635486.942,9582048.865,0.84
643,4635482.095,9582053.772,0.69
644,4635475.996,9582057.575,0.69
645,4635470.322,9582061.770,0.90
646,4635463.001,9582063.532,1.39
647,4635454.683,9582066.499,0.99
648,4635446.821,9582072.902,0.78
649,4635438.079,9582077.784,0.44
650,4635428.700,9582079.770,0.41
651,4635420.743,9582082.864,0.44
652,4635416.022,9582086.973,0.57
653,4635409.967,9582088.593,0.53
654,4635402.645,9582089.746,0.23
655,4635396.195,9582090.938,0.11
656,4635388.070,9582089.556,-0.01
657,4635380.249,9582089.342,-0.01
658,4635375.700,9582090.712,-0.17
659,4635371.329,9582092.122,-0.20
660,4635366.957,9582093.237,-0.20
661,4635363.884,9582093.968,-0.11
662,4635360.768,9582096.587,-0.07
663,4635357.582,9582098.557,-0.07
664,4635354.865,9582098.122,-0.04
665,4635350.058,9582099.116,-0.07
666,4635343.431,9582099.777,-0.04
667,4635340.525,9582103.908,-0.11
668,4635340.581,9582111.506,-0.14
669,4635340.452,9582119.815,-0.14
670,4635337.863,9582127.653,-0.07
671,4635330.318,9582131.394,-0.11
672,4635322.845,9582134.498,-0.07
673,4635316.675,9582139.903,-0.20
674,4635310.112,9582145.953,-0.20
675,4635302.555,9582150.952,-0.32
676,4635295.251,9582155.255,-0.56
677,4635288.910,9582160.875,-0.35
678,4635283.985,9582166.230,-0.68
679,4635282.117,9582172.737,-0.71
680,4635283.653,9582181.139,-0.93
681,4635285.091,9582189.071,-1.11
682,4635279.431,9582195.052,-1.23
683,4635269.725,9582198.236,-1.20
684,4635261.698,9582201.529,-1.08
685,4635254.007,9582206.469,-0.93
686,4635245.042,9582211.244,-0.87
687,4635237.383,9582214.549,-0.78
688,4635231.172,9582218.322,-0.75
689,4635227.099,9582221.657,-0.78
690,4635225.915,9582223.911,-0.75
691,4635224.005,9582225.834,-0.75
692,4635221.356,9582227.537,-0.65
693,4635222.228,9582229.599,-0.75
694,4635220.561,9582230.408,-0.65
695,4635218.351,9582232.322,-0.65
696,4635218.968,9582233.514,-0.65
697,4635218.840,9582234.508,-0.65
698,4635219.098,9582236.250,-0.62
699,4635217.387,9582237.508,-0.65
700,4635214.856,9582237.950,-0.65
701,4635217.712,9582241.835,-0.75
702,4635214.855,9582247.820,-0.65
703,4635208.068,9582252.950,-0.71
704,4635205.422,9582259.697,-0.62
705,4635209.375,9582265.932,-0.65
706,4635218.338,9582266.751,-0.65
707,4635226.173,9582261.239,-0.56
708,4635232.453,9582255.387,-0.50
709,4635240.365,9582250.743,-0.59
710,4635248.217,9582246.316,-0.53
711,4635251.279,9582242.203,-0.62
712,4635251.103,9582239.975,-0.68
713,4635251.562,9582239.064,-0.84
714,4635252.196,9582238.077,-0.71
715,4635253.489,9582237.122,-0.78
716,4635253.164,9582235.983,-0.71
717,4635251.495,9582237.233,-0.71
718,4635250.125,9582238.405,-0.71
719,4635248.470,9582239.464,-0.75
720,4635246.786,9582241.157,-0.71
721,4635245.124,9582240.548,-0.71
722,4635243.889,9582241.849,-0.68
723,4635242.384,9582243.881,-0.71
724,4635238.801,9582244.495,-0.71
725,4635240.969,9582242.847,-0.71
726,4635239.083,9582244.244,-0.84
727,4635238.072,9582246.758,-0.75
728,4635236.750,9582245.589,-0.81
729,4635234.060,9582245.688,-0.84
730,4635234.723,9582248.730,-0.78
731,4635233.504,9582248.204,-0.75
732,4635231.824,9582249.466,-0.75
733,4635227.768,9582249.753,-0.68
734,4635220.164,9582247.028,-0.71
735,4635218.024,9582240.601,-0.68
736,4635222.633,9582234.930,-0.59
737,4635230.092,9582233.854,-0.56
738,4635237.984,9582233.008,-0.71
739,4635245.923,9582230.878,-0.59
740,4635253.681,9582227.438,-0.75
741,4635259.747,9582223.885,-0.65
742,4635265.839,9582220.519,-0.71
743,4635270.471,9582217.316,-0.78
